Código Expediente;Distrito;Barrio;Día de la Semana;Año;Mes;Nombre Mes;Día del Mes;Hora del Día;Turno;Tipo de Accidente
2018S008079;Eixample;la Dreta de l'Eixample;Martes;2018;10;Octubre;23;20;Tarde;Col.lisió lateral
2018S008080;Eixample;la Nova Esquerra de l'Eixample;Martes;2018;10;Octubre;23;20;Tarde;Col.lisió lateral
2018S008081;Ciutat Vella;el Raval;Miércoles;2018;10;Octubre;24;1;Noche;Col.lisió fronto-lateral
2018S008082;Eixample;la Nova Esquerra de l'Eixample;Miércoles;2018;10;Octubre;24;7;Mañana;Col.lisió lateral
2018S008083;Sant Martí;el Besòs i el Maresme;Miércoles;2018;10;Octubre;24;7;Mañana;Col.lisió lateral
2018S008084;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Miércoles;2018;10;Octubre;24;7;Mañana;Altres
2018S008084;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Miércoles;2018;10;Octubre;24;7;Mañana;Xoc contra element estàtic
2018S008085;Sant Martí;el Camp de l'Arpa del Clot;Miércoles;2018;10;Octubre;24;7;Mañana;Abast
2018S008086;Eixample;la Dreta de l'Eixample;Miércoles;2018;10;Octubre;24;8;Mañana;Abast
2018S008087;Horta-Guinardó;Horta;Miércoles;2018;10;Octubre;24;8;Mañana;Xoc contra element estàtic
2018S008088;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Miércoles;2018;10;Octubre;24;9;Mañana;Col.lisió fronto-lateral
2018S008089;Sants-Montjuïc;el Poble-sec;Miércoles;2018;10;Octubre;24;9;Mañana;Col.lisió fronto-lateral
2018S008090;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Miércoles;2018;10;Octubre;24;9;Mañana;Abast
2018S008091;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Miércoles;2018;10;Octubre;24;7;Mañana;Xoc contra element estàtic
2018S008092;Eixample;el Fort Pienc;Miércoles;2018;10;Octubre;24;8;Mañana;Abast
2018S008093;Sant Martí;el Poblenou;Miércoles;2018;10;Octubre;24;9;Mañana;Caiguda (dues rodes)
2018S008094;Horta-Guinardó;el Carmel;Miércoles;2018;10;Octubre;24;9;Mañana;Col.lisió lateral
2018S008095;Sants-Montjuïc;la Bordeta;Miércoles;2018;10;Octubre;24;10;Mañana;Col.lisió lateral
2018S008096;Sant Martí;el Camp de l'Arpa del Clot;Miércoles;2018;10;Octubre;24;9;Mañana;Col.lisió fronto-lateral
2018S008097;Eixample;el Fort Pienc;Miércoles;2018;10;Octubre;24;9;Mañana;Col.lisió fronto-lateral
2018S008098;Eixample;la Dreta de l'Eixample;Miércoles;2018;10;Octubre;24;11;Mañana;Atropellament
2018S008099;Sant Martí;el Camp de l'Arpa del Clot;Miércoles;2018;10;Octubre;24;9;Mañana;Col.lisió lateral
2018S008100;Sant Martí;el Clot;Miércoles;2018;10;Octubre;24;9;Mañana;Abast
2018S008101;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Miércoles;2018;10;Octubre;24;11;Mañana;Abast multiple
2018S008102;Eixample;Sant Antoni;Miércoles;2018;10;Octubre;24;13;Mañana;Col.lisió lateral
2018S008103;Gràcia;Vallcarca i els Penitents;Miércoles;2018;10;Octubre;24;12;Mañana;Atropellament
2018S008104;Sant Andreu;Sant Andreu;Miércoles;2018;10;Octubre;24;11;Mañana;Col.lisió fronto-lateral
2018S008105;Sants-Montjuïc;la Marina del Prat Vermell;Miércoles;2018;10;Octubre;24;15;Tarde;Abast multiple
2018S008106;Eixample;la Sagrada Família;Miércoles;2018;10;Octubre;24;15;Tarde;Atropellament
2018S008107;Eixample;la Dreta de l'Eixample;Miércoles;2018;10;Octubre;24;16;Tarde;Col.lisió fronto-lateral
2018S008108;Horta-Guinardó;el Guinardó;Miércoles;2018;10;Octubre;24;15;Tarde;Xoc contra element estàtic
2018S008109;Sarrià-Sant Gervasi;el Putxet i el Farró;Miércoles;2018;10;Octubre;24;18;Tarde;Col.lisió lateral
2018S008110;Ciutat Vella;el Barri Gòtic;Miércoles;2018;10;Octubre;24;17;Tarde;Col.lisió fronto-lateral
2018S008111;Sant Martí;Sant Martí de Provençals;Miércoles;2018;10;Octubre;24;17;Tarde;Col.lisió fronto-lateral
2018S008112;Eixample;Sant Antoni;Miércoles;2018;10;Octubre;24;17;Tarde;Atropellament
2018S008113;Horta-Guinardó;Horta;Miércoles;2018;10;Octubre;24;18;Tarde;Col.lisió lateral
2018S008114;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Miércoles;2018;10;Octubre;24;18;Tarde;Abast
2018S008115;Gràcia;el Camp d'en Grassot i Gràcia Nova;Miércoles;2018;10;Octubre;24;13;Mañana;Col.lisió lateral
2018S008116;Les Corts;les Corts;Miércoles;2018;10;Octubre;24;20;Tarde;Caiguda (dues rodes)
2018S008117;Eixample;la Dreta de l'Eixample;Miércoles;2018;10;Octubre;24;17;Tarde;Abast
2018S008118;Sant Andreu;el Bon Pastor;Miércoles;2018;10;Octubre;24;20;Tarde;Atropellament
2018S008119;Sant Martí;el Camp de l'Arpa del Clot;Miércoles;2018;10;Octubre;24;21;Tarde;Col.lisió lateral
2018S008120;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;10;Octubre;24;21;Tarde;Caiguda (dues rodes)
2018S008121;Sants-Montjuïc;Sants;Miércoles;2018;10;Octubre;24;21;Tarde;Atropellament
2018S008122;Eixample;la Nova Esquerra de l'Eixample;Miércoles;2018;10;Octubre;24;23;Noche;Col.lisió fronto-lateral
2018S008123;Eixample;la Nova Esquerra de l'Eixample;Miércoles;2018;10;Octubre;24;23;Noche;Caiguda (dues rodes)
2018S008124;Eixample;la Dreta de l'Eixample;Miércoles;2018;10;Octubre;24;23;Noche;Abast
2018S008125;Eixample;la Dreta de l'Eixample;Jueves;2018;10;Octubre;25;1;Noche;Col.lisió fronto-lateral
2018S008126;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Jueves;2018;10;Octubre;25;2;Noche;Col.lisió fronto-lateral
2018S008127;Eixample;el Fort Pienc;Jueves;2018;10;Octubre;25;7;Mañana;Abast
2018S008128;Sant Martí;el Parc i la Llacuna del Poblenou;Jueves;2018;10;Octubre;25;9;Mañana;Col.lisió fronto-lateral
2018S008129;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Jueves;2018;10;Octubre;25;9;Mañana;Abast
2018S008130;Ciutat Vella;el Barri Gòtic;Jueves;2018;10;Octubre;25;8;Mañana;Atropellament
2018S008131;Gràcia;el Coll;Jueves;2018;10;Octubre;25;9;Mañana;Caiguda (dues rodes)
2018S008132;Eixample;la Sagrada Família;Jueves;2018;10;Octubre;25;8;Mañana;Atropellament
2018S008133;Eixample;Sant Antoni;Jueves;2018;10;Octubre;25;9;Mañana;Abast
2018S008134;Sant Martí;la Vila Olímpica del Poblenou;Jueves;2018;10;Octubre;25;9;Mañana;Col.lisió fronto-lateral
2018S008135;Eixample;la Dreta de l'Eixample;Jueves;2018;10;Octubre;25;9;Mañana;Caiguda (dues rodes)
2018S008135;Eixample;la Dreta de l'Eixample;Jueves;2018;10;Octubre;25;9;Mañana;Col.lisió lateral
2018S008136;Sants-Montjuïc;la Font de la Guatlla;Jueves;2018;10;Octubre;25;10;Mañana;Caiguda interior vehicle
2018S008137;Ciutat Vella;el Raval;Jueves;2018;10;Octubre;25;10;Mañana;Abast
2018S008138;Eixample;Sant Antoni;Jueves;2018;10;Octubre;25;12;Mañana;Atropellament
2018S008139;Gràcia;la Vila de Gràcia;Jueves;2018;10;Octubre;25;12;Mañana;Abast
2018S008140;Sants-Montjuïc;el Poble-sec;Jueves;2018;10;Octubre;25;12;Mañana;Atropellament
2018S008141;Horta-Guinardó;el Guinardó;Jueves;2018;10;Octubre;25;13;Mañana;Col.lisió lateral
2018S008142;Eixample;la Dreta de l'Eixample;Jueves;2018;10;Octubre;25;13;Mañana;Col.lisió lateral
2018S008143;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Jueves;2018;10;Octubre;25;14;Tarde;Abast
2018S008144;Horta-Guinardó;el Carmel;Jueves;2018;10;Octubre;25;14;Tarde;Atropellament
2018S008145;Eixample;la Dreta de l'Eixample;Jueves;2018;10;Octubre;25;14;Tarde;Abast
2018S008146;Eixample;la Dreta de l'Eixample;Jueves;2018;10;Octubre;25;13;Mañana;Col.lisió lateral
2018S008147;Les Corts;les Corts;Jueves;2018;10;Octubre;25;15;Tarde;Atropellament
2018S008148;Sant Andreu;Sant Andreu;Jueves;2018;10;Octubre;25;16;Tarde;Xoc contra element estàtic
2018S008149;Eixample;Sant Antoni;Jueves;2018;10;Octubre;25;14;Tarde;Col.lisió fronto-lateral
2018S008150;Eixample;la Dreta de l'Eixample;Jueves;2018;10;Octubre;25;15;Tarde;Atropellament
2018S008151;Eixample;el Fort Pienc;Jueves;2018;10;Octubre;25;17;Tarde;Col.lisió lateral
2018S008152;Sants-Montjuïc;Hostafrancs;Sábado;2018;12;Diciembre;8;16;Tarde;Abast
2018S008152;Sants-Montjuïc;Hostafrancs;Sábado;2018;12;Diciembre;8;16;Tarde;Caiguda (dues rodes)
2018S008153;Eixample;l'Antiga Esquerra de l'Eixample;Jueves;2018;10;Octubre;25;16;Tarde;Col.lisió lateral
2018S008154;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Jueves;2018;10;Octubre;25;18;Tarde;Abast
2018S008155;Les Corts;Pedralbes;Jueves;2018;10;Octubre;25;18;Tarde;Caiguda (dues rodes)
2018S008156;Sant Andreu;Sant Andreu;Jueves;2018;10;Octubre;25;16;Tarde;Atropellament
2018S008157;Sarrià-Sant Gervasi;Sarrià;Jueves;2018;10;Octubre;25;23;Noche;Xoc contra element estàtic
2018S008158;Eixample;la Dreta de l'Eixample;Jueves;2018;10;Octubre;25;20;Tarde;Atropellament
2018S008159;Sant Andreu;la Trinitat Vella;Jueves;2018;10;Octubre;25;22;Noche;Abast
2018S008160;Horta-Guinardó;Sant Genís dels Agudells;Viernes;2018;10;Octubre;26;1;Noche;Xoc contra element estàtic
2018S008161;Eixample;l'Antiga Esquerra de l'Eixample;Jueves;2018;10;Octubre;25;22;Noche;Col.lisió fronto-lateral
2018S008162;Eixample;la Dreta de l'Eixample;Viernes;2018;10;Octubre;26;1;Noche;Col.lisió fronto-lateral
2018S008163;Horta-Guinardó;el Guinardó;Jueves;2018;10;Octubre;25;22;Noche;Col.lisió lateral
2018S008164;Sants-Montjuïc;la Bordeta;Viernes;2018;10;Octubre;26;7;Mañana;Col.lisió lateral
2018S008164;Sants-Montjuïc;la Bordeta;Viernes;2018;10;Octubre;26;7;Mañana;Abast
2018S008165;Horta-Guinardó;el Guinardó;Viernes;2018;10;Octubre;26;7;Mañana;Col.lisió fronto-lateral
2018S008166;Sants-Montjuïc;la Marina de Port;Viernes;2018;10;Octubre;26;7;Mañana;Col.lisió lateral
2018S008167;Sant Martí;Provençals del Poblenou;Viernes;2018;10;Octubre;26;8;Mañana;Col.lisió fronto-lateral
2018S008168;Horta-Guinardó;Horta;Viernes;2018;10;Octubre;26;8;Mañana;Abast multiple
2018S008169;Nou Barris;Vilapicina i la Torre Llobeta;Viernes;2018;10;Octubre;26;9;Mañana;Col.lisió fronto-lateral
2018S008170;Sant Martí;la Vila Olímpica del Poblenou;Viernes;2018;10;Octubre;26;8;Mañana;Col.lisió lateral
2018S008171;Les Corts;les Corts;Viernes;2018;10;Octubre;26;10;Mañana;Abast
2018S008172;Gràcia;la Vila de Gràcia;Viernes;2018;10;Octubre;26;10;Mañana;Col.lisió lateral
2018S008173;Eixample;la Sagrada Família;Viernes;2018;10;Octubre;26;11;Mañana;Col.lisió lateral
2018S008174;Eixample;la Dreta de l'Eixample;Viernes;2018;10;Octubre;26;13;Mañana;Abast
2018S008175;Eixample;la Dreta de l'Eixample;Viernes;2018;10;Octubre;26;15;Tarde;Atropellament
2018S008176;Eixample;la Sagrada Família;Viernes;2018;10;Octubre;26;15;Tarde;Col.lisió lateral
2018S008177;Eixample;l'Antiga Esquerra de l'Eixample;Viernes;2018;10;Octubre;26;15;Tarde;Col.lisió lateral
2018S008178;Les Corts;Pedralbes;Viernes;2018;10;Octubre;26;15;Tarde;Col.lisió lateral
2018S008179;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Viernes;2018;10;Octubre;26;15;Tarde;Altres
2018S008180;Sants-Montjuïc;la Marina del Prat Vermell;Viernes;2018;10;Octubre;26;18;Tarde;Abast
2018S008181;Eixample;la Dreta de l'Eixample;Viernes;2018;10;Octubre;26;18;Tarde;Col.lisió lateral
2018S008182;Sant Andreu;el Bon Pastor;Viernes;2018;10;Octubre;26;17;Tarde;Abast multiple
2018S008183;Gràcia;Vallcarca i els Penitents;Viernes;2018;10;Octubre;26;16;Tarde;Abast
2018S008184;Sants-Montjuïc;el Poble-sec;Viernes;2018;10;Octubre;26;16;Tarde;Abast
2018S008185;Sant Andreu;Baró de Viver;Viernes;2018;10;Octubre;26;17;Tarde;Abast
2018S008185;Sant Andreu;Baró de Viver;Viernes;2018;10;Octubre;26;17;Tarde;Caiguda (dues rodes)
2018S008186;Eixample;la Dreta de l'Eixample;Viernes;2018;10;Octubre;26;21;Tarde;Col.lisió lateral
2018S008186;Eixample;la Dreta de l'Eixample;Viernes;2018;10;Octubre;26;21;Tarde;Caiguda (dues rodes)
2018S008187;Eixample;la Nova Esquerra de l'Eixample;Viernes;2018;10;Octubre;26;17;Tarde;Altres
2018S008188;Horta-Guinardó;el Guinardó;Viernes;2018;10;Octubre;26;23;Noche;Abast
2018S008189;Eixample;la Dreta de l'Eixample;Viernes;2018;10;Octubre;26;22;Noche;Abast
2018S008190;Nou Barris;les Roquetes;Sábado;2018;10;Octubre;27;1;Noche;Atropellament
2018S008191;Sarrià-Sant Gervasi;el Putxet i el Farró;Sábado;2018;10;Octubre;27;3;Noche;Xoc contra element estàtic
2018S008191;Sarrià-Sant Gervasi;el Putxet i el Farró;Sábado;2018;10;Octubre;27;3;Noche;Caiguda (dues rodes)
